거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
155000,2004,2018,정자동,분당파크뷰,1,11~20,182.232,6,41135,24
109000,2003,2018,정자동,현대I-PARK3,1,11~20,163.74,11,41135,24
47000,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,51.66,112,41135,14
83000,1995,2018,정자동,한솔마을(2단지)(LG),1,11~20,134.94,111,41135,4
53800,1994,2018,정자동,정든마을(7단지)(한진),1,11~20,68.04,194,41135,1
58300,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,74.16,112,41135,11
110000,1995,2018,정자동,상록마을(우성)1,1,11~20,162.57,121,41135,21
112000,2003,2018,정자동,현대I-PARK3,1,11~20,163.74,11,41135,7
110000,2003,2018,정자동,현대I-PARK3,1,11~20,163.74,11,41135,11
95000,1995,2018,정자동,상록마을(라이프1차),1,11~20,128.7,124,41135,25
80000,1995,2018,정자동,정든마을(4단지)(우성),1,11~20,129.72,197,41135,4
69700,1995,2018,정자동,한솔마을(2단지)(LG),1,11~20,101.85,111,41135,1
77000,2004,2018,정자동,동양정자파라곤(2단지),1,11~20,80.06,14-1,41135,3
59900,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,74.91,112,41135,13
72000,1994,2018,정자동,느티마을(3단지)(공무원),1,11~20,66.6,88,41135,11
35000,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,41.85,112,41135,6
30500,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,35.28,102,41135,9
120000,2004,2018,정자동,분당파크뷰,1,11~20,124.515,6,41135,13
98000,2003,2018,정자동,로얄팰리스,1,11~20,158.69,28-1,41135,21
70000,1995,2018,정자동,정든마을(5단지)(신화),1,11~20,84.93,192,41135,19
37000,1995,2018,정자동,한솔마을(6단지)(주공),1,11~20,37.67,117,41135,13
125000,2004,2018,정자동,분당파크뷰,1,11~20,124.515,6,41135,28
108000,2003,2018,정자동,미켈란쉐르빌,1,11~20,165.25,180,41135,19
94000,2003,2018,정자동,두산제니스,1,11~20,132.17,15-4,41135,4
105000,2003,2018,정자동,미켈란쉐르빌,1,11~20,157.57,180,41135,30
94000,2003,2018,정자동,미켈란쉐르빌,1,11~20,165.25,180,41135,16
99000,1994,2018,정자동,상록마을(라이프1차),1,11~20,128.7,124,41135,5
83500,1994,2018,정자동,상록마을(우성)1,1,11~20,84.97,121,41135,8
38500,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,42.75,102,41135,7
41000,1994,2018,정자동,정든마을(6단지)(우성),1,11~20,48.84,198,41135,10
60000,1994,2018,정자동,정든마을(7단지)(한진),1,11~20,68.04,194,41135,20
114500,2003,2018,정자동,현대I-PARK1,1,11~20,187.48,9,41135,17
98000,2004,2018,정자동,동양정자파라곤(1단지),1,11~20,166.38,14-3,41135,8
70000,1995,2018,정자동,상록마을(임광),1,11~20,84.97,181,41135,7
63800,1995,2018,정자동,정든마을(2단지)(동아),1,11~20,84.97,198,41135,10
90000,2003,2018,정자동,로얄팰리스,1,11~20,148.16,28-1,41135,16
80500,2004,2018,정자동,성원상떼뷰101동,1,11~20,84.95,12-3,41135,3
67000,1995,2018,정자동,상록마을(라이프2차),1,11~20,84.78,125,41135,17
94500,2003,2018,정자동,로얄팰리스,1,11~20,158.69,28-1,41135,10
42000,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,51.66,112,41135,9
84700,1995,2018,정자동,정든마을(5단지)(신화),1,11~20,115.77,192,41135,9
40000,1995,2018,정자동,정든마을(2단지)(동아),1,11~20,48.84,198,41135,15
80000,1994,2018,정자동,느티마을(3단지)(공무원),1,11~20,67.43,88,41135,3
42800,1994,2018,정자동,한솔마을(1단지)(청구),1,11~20,49.35,110,41135,9
108000,2003,2018,정자동,현대I-PARK1,1,11~20,172.62,9,41135,31
89000,2003,2018,정자동,로얄팰리스,1,11~20,137.76,28-1,41135,23
59750,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,74.91,112,41135,9
62200,1995,2018,정자동,정든마을(8단지)(한진),1,11~20,68.04,192,41135,14
41500,1994,2018,정자동,정든마을(6단지)(우성),1,11~20,48.84,198,41135,12
77500,1995,2018,정자동,정든마을(4단지)(우성),1,11~20,129.72,197,41135,10
43000,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,51.66,112,41135,14
88000,2003,2018,정자동,현대I-PARK2,1,11~20,84.96,10-1,41135,31
97000,1995,2018,정자동,상록마을(라이프1차),1,11~20,128.7,124,41135,23
195000,2004,2018,정자동,분당파크뷰,1,11~20,199.777,6,41135,29
38000,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,42.75,102,41135,11
56500,1993,2018,정자동,한솔마을(3단지)(한일),1,11~20,59.96,107,41135,12
60000,1994,2018,정자동,정든마을(7단지)(한진),1,11~20,68.04,194,41135,2
128800,2004,2018,정자동,분당파크뷰,1,11~20,162.869,6,41135,3
40700,1995,2018,정자동,정든마을(2단지)(동아),1,11~20,48.84,198,41135,9
37300,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,42.75,112,41135,8
36000,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,41.85,112,41135,12
37900,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,42.75,112,41135,4
135000,2004,2018,정자동,분당파크뷰,1,11~20,139.68,6,41135,27
95000,1995,2018,정자동,정든마을(8단지)(한진),1,11~20,134.97,192,41135,10
30700,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,35.28,102,41135,11
56900,1995,2018,정자동,정든마을(2단지)(동아),1,11~20,69.055,198,41135,17
42000,1994,2018,정자동,정든마을(6단지)(우성),1,11~20,48.84,198,41135,14
36000,1994,2018,정자동,정든마을(6단지)(우성),1,11~20,48.84,198,41135,12
41000,1994,2018,정자동,정든마을(6단지)(우성),1,11~20,48.84,198,41135,9
120000,1995,2018,정자동,상록마을(라이프1차),1,11~20,159.26,124,41135,22
29500,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,35.28,102,41135,2
55000,1993,2018,정자동,한솔마을(3단지)(한일),1,11~20,59.96,107,41135,13
36500,1994,2018,정자동,한솔마을(5단지)(주공),1,11~20,42.75,112,41135,5
31000,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,35.28,102,41135,7
118000,2004,2018,정자동,분당파크뷰,1,11~20,139.68,6,41135,24
29950,1994,2018,정자동,한솔마을(4단지)(주공),1,11~20,35.28,102,41135,5
95000,2003,2018,정자동,미켈란쉐르빌,1,11~20,157.03,180,41135,18
110000,1995,2018,정자동,상록마을(우성)1,1,11~20,129.72,121,41135,12
150000,2004,2018,정자동,분당파크뷰,1,11~20,162.869,6,41135,19
70000,1995,2018,정자동,정든마을(1단지)(동아),1,11~20,101.99,200,41135,15
105000,2003,2018,정자동,현대I-PARK2,1,11~20,145.46,10-1,41135,12
73000,1994,2018,정자동,상록마을(우성)1,1,11~20,84.97,121,41135,1
60000,1994,2018,정자동,정든마을(7단지)(한진),1,11~20,68.04,194,41135,3
34500,1995,2018,정자동,한솔마을(6단지)(주공),1,11~20,37.67,117,41135,10
90000,1994,2018,정자동,상록마을(라이프1차),1,11~20,128.7,124,41135,11
100000,2004,2018,정자동,동양정자파라곤(1단지),1,11~20,166.38,14-3,41135,10
110000,2003,2018,정자동,현대I-PARK1,1,11~20,184.51,9,41135,13
82000,2004,2018,정자동,동양정자파라곤(1단지),1,11~20,84.95,14-3,41135,3
57350,1994,2018,정자동,상록마을(우성)1,1,11~20,55.14,121,41135,3
103000,2003,2018,정자동,현대I-PARK1,1,21~31,172.62,9,41135,11
40800,1994,2018,정자동,한솔마을(1단지)(청구),1,21~31,49.35,110,41135,3
100000,2003,2018,정자동,미켈란쉐르빌,1,21~31,155.1,180,41135,8
105000,2003,2018,정자동,미켈란쉐르빌,1,21~31,165.25,180,41135,8
80000,1995,2018,정자동,정든마을(5단지)(신화),1,21~31,101.82,192,41135,12
104000,1995,2018,정자동,정든마을(6단지)(한진),1,21~31,162.36,191,41135,11
52000,1995,2018,정자동,한솔마을(6단지)(주공),1,21~31,58.71,117,41135,1
30000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,35.28,102,41135,6
38000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,42.75,102,41135,11
95000,2004,2018,정자동,분당파크뷰,1,21~31,84.99,6,41135,34
64900,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,74.91,112,41135,10
97000,1994,2018,정자동,상록마을(우성)1,1,21~31,101.98,121,41135,7
37500,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,42.75,102,41135,24
115000,1995,2018,정자동,상록마을(우성)1,1,21~31,162.57,121,41135,4
91700,1995,2018,정자동,한솔마을(2단지)(LG),1,21~31,164.99,111,41135,15
105000,2003,2018,정자동,미켈란쉐르빌,1,21~31,165.25,180,41135,13
83000,2004,2018,정자동,동양정자파라곤(2단지),1,21~31,84.95,14-1,41135,3
199000,2004,2018,정자동,분당파크뷰,1,21~31,199.777,6,41135,32
118000,2004,2018,정자동,분당파크뷰,1,21~31,139.717,6,41135,32
94000,2003,2018,정자동,로얄팰리스,1,21~31,148.16,28-1,41135,22
30000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,36.0,102,41135,1
62000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,74.16,112,41135,12
96000,2003,2018,정자동,현대I-PARK2,1,21~31,84.96,10-1,41135,26
35000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,42.75,102,41135,1
35000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,7
37900,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,42.75,102,41135,14
27500,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,35.28,102,41135,1
59800,1994,2018,정자동,상록마을(우성)1,1,21~31,57.27,121,41135,10
79800,1994,2018,정자동,상록마을(우성)1,1,21~31,69.12,121,41135,11
90000,1995,2018,정자동,상록마을(라이프1차),1,21~31,128.7,124,41135,14
99500,2004,2018,정자동,성원상떼뷰201동,1,21~31,144.56,12-2,41135,2
84000,1995,2018,정자동,정든마을(5단지)(신화),1,21~31,101.82,192,41135,2
36000,1994,2018,정자동,정든마을(6단지)(우성),1,21~31,48.84,198,41135,1
69700,1995,2018,정자동,느티마을(3단지)(공무원),1,21~31,58.71,88,41135,7
76000,1995,2018,정자동,정든마을(8단지)(한진),1,21~31,84.69,192,41135,7
45000,1995,2018,정자동,정든마을(5단지)(신화),1,21~31,52.44,192,41135,1
89500,1995,2018,정자동,한솔마을(2단지)(LG),1,21~31,134.94,111,41135,4
96500,2003,2018,정자동,현대I-PARK1,1,21~31,146.1,9,41135,29
73000,1994,2018,정자동,느티마을(4단지)(공무원),1,21~31,67.43,90,41135,12
130000,2003,2018,정자동,아데나팰리스,1,21~31,164.03,169-1,41135,22
88500,1995,2018,정자동,정든마을(6단지)(한진),1,21~31,112.2,191,41135,4
34500,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,41.85,102,41135,5
41000,1995,2018,정자동,한솔마을(6단지)(주공),1,21~31,39.87,117,41135,17
42800,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,51.66,112,41135,13
75000,1995,2018,정자동,상록마을(보성),1,21~31,84.97,181,41135,11
90000,1995,2018,정자동,한솔마을(2단지)(LG),1,21~31,134.94,111,41135,7
87000,2007,2018,정자동,분당더샵스타파크,1,21~31,117.2333,174-1,41135,4
41000,1994,2018,정자동,한솔마을(1단지)(청구),1,21~31,49.35,110,41135,13
89000,1995,2018,정자동,정든마을(5단지)(신화),1,21~31,115.77,192,41135,17
90000,1995,2018,정자동,정든마을(1단지)(동아),1,21~31,164.77,200,41135,23
135000,2004,2018,정자동,분당파크뷰,1,21~31,139.68,6,41135,16
42000,1994,2018,정자동,한솔마을(1단지)(청구),1,21~31,49.35,110,41135,15
55000,1995,2018,정자동,한솔마을(6단지)(주공),1,21~31,58.71,117,41135,5
72500,1995,2018,정자동,느티마을(3단지)(공무원),1,21~31,58.71,88,41135,17
85000,2004,2018,정자동,동양정자파라곤(3단지),1,21~31,84.95,13-1,41135,3
98000,2003,2018,정자동,미켈란쉐르빌,1,21~31,151.74,180,41135,36
57000,1993,2018,정자동,한솔마을(3단지)(한일),1,21~31,84.92,107,41135,2
31700,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,36.0,102,41135,14
94500,2004,2018,정자동,동양정자파라곤(2단지),1,21~31,146.37,14-1,41135,8
35800,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,3
130000,2003,2018,정자동,현대I-PARK1,1,21~31,196.38,9,41135,28
83500,1995,2018,정자동,상록마을(라이프1차),1,21~31,128.7,124,41135,1
68000,2003,2018,정자동,현대I-PARK1,1,21~31,80.82,9,41135,12
67400,1995,2018,정자동,정든마을(8단지)(한진),1,21~31,84.69,192,41135,1
49500,1994,2018,정자동,정든마을(7단지)(한진),1,21~31,49.5,194,41135,4
37500,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,14
37000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,7
97000,2004,2018,정자동,삼성아데나루체,1,21~31,153.05,170-1,41135,16
30000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,35.28,102,41135,1
90000,1995,2018,정자동,상록마을(라이프1차),1,21~31,128.7,124,41135,14
95000,2003,2018,정자동,미켈란쉐르빌,1,21~31,165.25,180,41135,27
90000,2003,2018,정자동,미켈란쉐르빌,1,21~31,157.57,180,41135,2
82000,2004,2018,정자동,동양정자파라곤(1단지),1,21~31,84.95,14-3,41135,3
75000,1994,2018,정자동,느티마을(3단지)(공무원),1,21~31,67.43,88,41135,1
35500,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,41.85,102,41135,14
94500,2003,2018,정자동,현대I-PARK2,1,21~31,145.46,10-1,41135,25
42000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,51.66,112,41135,15
34500,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,36.0,102,41135,13
45000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,51.66,112,41135,6
36500,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,9
100000,2003,2018,정자동,미켈란쉐르빌,1,21~31,165.25,180,41135,9
108000,2003,2018,정자동,현대I-PARK1,1,21~31,172.67,9,41135,33
31000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,35.28,102,41135,6
30000,1994,2018,정자동,한솔마을(4단지)(주공),1,21~31,35.28,102,41135,1
35000,1994,2018,정자동,한솔마을(5단지)(주공),1,21~31,41.85,112,41135,6
122500,2004,2018,정자동,분당파크뷰,1,21~31,139.68,6,41135,21
73000,1995,2018,정자동,느티마을(3단지)(공무원),1,21~31,58.71,88,41135,8
60000,1995,2018,정자동,한솔마을(6단지)(주공),1,21~31,58.19,117,41135,14
85000,1992,2018,서현동,시범삼성,1,1~10,84.69,87,41135,8
109000,1991,2018,서현동,시범현대,1,1~10,193.44,92,41135,8
30000,1991,2018,서현동,시범한양,1,1~10,28.71,91,41135,8
73000,1992,2018,서현동,효자촌(임광),1,1~10,111.51,292,41135,5
112500,1992,2018,서현동,시범삼성,1,1~10,192.15,87,41135,13
102000,1991,2018,서현동,시범한양,1,1~10,164.59,91,41135,15
71000,1992,2018,서현동,시범한양,1,1~10,84.99,91,41135,30
71000,1991,2018,서현동,시범우성,1,1~10,84.6,96,41135,11
43000,1991,2018,서현동,시범우성,1,1~10,45.99,96,41135,2
54000,1991,2018,서현동,시범우성,1,1~10,59.73,96,41135,2
51000,1991,2018,서현동,시범우성,1,1~10,59.73,96,41135,1
38800,1994,2018,서현동,효자촌(대우),1,1~10,53.82,308,41135,8
77000,1992,2018,서현동,시범현대,1,1~10,84.95,92,41135,18
77300,1992,2018,서현동,시범한양,1,1~10,84.93,91,41135,23
70000,1992,2018,서현동,효자촌(현대),1,1~10,84.6,299,41135,11
60000,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,1
95400,1991,2018,서현동,시범한양,1,1~10,134.87,91,41135,4
94000,1991,2018,서현동,시범현대,1,1~10,129.56,92,41135,4
78000,1992,2018,서현동,시범현대,1,1~10,84.95,92,41135,20
78000,1992,2018,서현동,효자촌(삼환),1,1~10,164.79,301,41135,9
87000,1991,2018,서현동,시범한양,1,1~10,134.87,91,41135,1
60000,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,1
89500,1992,2018,서현동,시범삼성,1,1~10,84.69,87,41135,21
100000,1991,2018,서현동,시범한양,1,1~10,164.18,91,41135,11
51000,1991,2018,서현동,시범현대,1,1~10,59.55,92,41135,5
100500,1992,2018,서현동,시범한양,1,1~10,148.94,91,41135,5
71000,1994,2018,서현동,효자촌(미래타운),1,1~10,134.64,307,41135,15
96500,1991,2018,서현동,시범우성,1,1~10,129.21,96,41135,10
75500,1992,2018,서현동,시범한양,1,1~10,84.93,91,41135,30
80000,1992,2018,서현동,시범현대,1,1~10,84.95,92,41135,12
108000,1992,2018,서현동,시범한양,1,1~10,164.18,91,41135,18
77000,1992,2018,서현동,시범한양,1,1~10,84.99,91,41135,17
59900,1993,2018,서현동,효자촌(삼환),1,1~10,84.157,301,41135,1
63500,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,2
78000,1992,2018,서현동,효자촌(임광),1,1~10,129.88,292,41135,5
38500,1994,2018,서현동,효자촌(럭키),1,1~10,53.82,308,41135,4
53500,1994,2018,서현동,효자촌(대우),1,1~10,70.686,308,41135,23
76000,1992,2018,서현동,시범현대,1,1~10,84.57,92,41135,15
64500,1993,2018,서현동,효자촌(임광),1,1~10,84.99,292,41135,5
60000,1993,2018,서현동,효자촌(임광),1,1~10,84.99,292,41135,13
42000,1991,2018,서현동,시범우성,1,1~10,45.99,96,41135,5
58000,1991,2018,서현동,시범한신,1,1~10,59.995,87,41135,2
99500,1992,2018,서현동,시범우성,1,1~10,134.04,96,41135,19
64500,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,4
78500,1992,2018,서현동,시범한양,1,1~10,84.99,91,41135,5
65000,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,6
100000,1991,2018,서현동,시범현대,1,1~10,129.56,92,41135,11
35000,1991,2018,서현동,시범한양,1,1~10,35.1,91,41135,15
66000,1993,2018,서현동,효자촌(삼환),1,1~10,84.157,301,41135,4
92000,1992,2018,서현동,시범우성,1,1~10,129.21,96,41135,2
37800,1994,2018,서현동,효자촌(대창),1,1~10,53.82,310,41135,9
61000,1991,2018,서현동,시범삼성,1,1~10,59.995,87,41135,5
40000,1994,2018,서현동,효자촌(대우),1,1~10,70.686,308,41135,25
51500,1994,2018,서현동,효자촌(대창),1,1~10,70.686,310,41135,8
39000,1994,2018,서현동,효자촌(대우),1,1~10,53.82,308,41135,6
55000,1991,2018,서현동,시범현대,1,1~10,59.55,92,41135,5
39800,1994,2018,서현동,효자촌(대우),1,1~10,53.82,308,41135,5
54000,1994,2018,서현동,효자촌(대창),1,1~10,70.686,310,41135,12
77000,1992,2018,서현동,효자촌(삼환),1,1~10,129.761,301,41135,3
36600,1994,2018,서현동,효자촌(대창),1,1~10,53.82,310,41135,1
70000,1991,2018,서현동,시범우성,1,1~10,75.9,96,41135,4
31200,1991,2018,서현동,시범한양,1,1~10,28.71,91,41135,15
99800,1991,2018,서현동,시범한양,1,1~10,134.87,91,41135,7
89700,1991,2018,서현동,시범한신,1,1~10,84.69,87,41135,6
80000,1992,2018,서현동,시범한양,1,1~10,84.93,91,41135,29
54700,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,5
110000,1992,2018,서현동,시범우성,1,11~20,134.04,96,41135,12
77000,1991,2018,서현동,시범우성,1,11~20,84.6,96,41135,5
59000,1994,2018,서현동,효자촌(럭키),1,11~20,84.696,308,41135,7
56000,1992,2018,서현동,효자촌(현대),1,11~20,59.82,299,41135,8
70000,1992,2018,서현동,효자촌(동아),1,11~20,84.72,291,41135,6
63500,1993,2018,서현동,효자촌(임광),1,11~20,84.99,292,41135,5
113000,1991,2018,서현동,시범현대,1,11~20,193.44,92,41135,5
61500,1993,2018,서현동,효자촌(임광),1,11~20,84.99,292,41135,2
66000,1992,2018,서현동,효자촌(현대),1,11~20,84.6,299,41135,4
75000,1992,2018,서현동,효자촌(동아),1,11~20,101.82,291,41135,7
85000,1993,2018,서현동,효자촌(임광),1,11~20,165.33,292,41135,20
89500,1992,2018,서현동,효자촌(현대),1,11~20,128.04,299,41135,3
65000,1994,2018,서현동,효자촌(대우),1,11~20,84.696,308,41135,11
75000,1992,2018,서현동,효자촌(동아),1,11~20,128.28,291,41135,1
59700,1992,2018,서현동,효자촌(동아),1,11~20,84.72,291,41135,1
77000,1992,2018,서현동,시범한양,1,11~20,84.93,91,41135,30
37000,1991,2018,서현동,시범한양,1,11~20,35.1,91,41135,9
43000,1994,2018,서현동,효자촌(화성),1,11~20,53.82,308,41135,14
65800,1993,2018,서현동,효자촌(삼환),1,11~20,94.487,301,41135,1
55500,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,12
41000,1994,2018,서현동,효자촌(화성),1,11~20,53.82,308,41135,5
53000,1994,2018,서현동,효자촌(대창),1,11~20,70.686,310,41135,18
51900,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,2
95000,1991,2018,서현동,시범현대,1,11~20,164.04,92,41135,14
66000,1993,2018,서현동,효자촌(임광),1,11~20,84.99,292,41135,13
70000,1992,2018,서현동,시범한양,1,11~20,84.93,91,41135,2
60000,1991,2018,서현동,시범현대,1,11~20,59.55,92,41135,1
99000,1991,2018,서현동,시범현대,1,11~20,129.73,92,41135,4
72000,1992,2018,서현동,효자촌(현대),1,11~20,84.6,299,41135,12
29900,1991,2018,서현동,시범한양,1,11~20,28.71,91,41135,13
75000,1992,2018,서현동,시범현대,1,11~20,84.95,92,41135,21
65500,1992,2018,서현동,효자촌(동아),1,11~20,84.72,291,41135,2
105000,1991,2018,서현동,시범한양,1,11~20,134.87,91,41135,12
95000,1991,2018,서현동,시범한신,1,11~20,133.295,87,41135,1
70000,1992,2018,서현동,효자촌(동아),1,11~20,84.72,291,41135,4
79000,1991,2018,서현동,시범우성,1,11~20,84.6,96,41135,1
83000,1992,2018,서현동,시범한양,1,11~20,84.99,91,41135,14
95000,1992,2018,서현동,시범현대,1,11~20,84.57,92,41135,19
123000,1992,2018,서현동,시범한양,1,11~20,164.18,91,41135,15
65000,1992,2018,서현동,효자촌(현대),1,11~20,84.6,299,41135,5
38000,1994,2018,서현동,효자촌(대우),1,11~20,53.82,308,41135,3
137000,1991,2018,서현동,시범현대,1,11~20,218.49,92,41135,15
87000,1992,2018,서현동,시범한양,1,11~20,84.93,91,41135,2
75000,1993,2018,서현동,효자촌(삼환),1,11~20,94.487,301,41135,5
120000,1992,2018,서현동,시범우성,1,11~20,193.99,96,41135,16
55000,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,5
63000,1991,2018,서현동,시범우성,1,11~20,75.9,96,41135,13
55000,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,12
80000,1992,2018,서현동,효자촌(동아),1,11~20,101.82,291,41135,12
62800,1991,2018,서현동,시범한양,1,11~20,59.13,91,41135,9
54000,1994,2018,서현동,효자촌(대창),1,11~20,70.686,310,41135,17
85000,1992,2018,서현동,효자촌(삼환),1,11~20,129.761,301,41135,11
93000,1992,2018,서현동,효자촌(현대),1,11~20,163.02,299,41135,15
52700,1994,2018,서현동,효자촌(대창),1,11~20,70.686,310,41135,19
110000,1991,2018,서현동,시범현대,1,11~20,164.04,92,41135,2
110000,1991,2018,서현동,시범한양,1,11~20,134.87,91,41135,9
110000,1992,2018,서현동,시범우성,1,11~20,164.4,96,41135,6
95000,1991,2018,서현동,시범한신,1,11~20,84.69,87,41135,10
57500,1991,2018,서현동,시범현대,1,11~20,59.55,92,41135,1
29990,1991,2018,서현동,시범한양,1,11~20,28.71,91,41135,13
59000,1994,2018,서현동,효자촌(대창),1,11~20,84.696,310,41135,21
60000,1992,2018,서현동,시범우성,1,11~20,64.8,96,41135,10
38500,1991,2018,서현동,시범한양,1,11~20,35.1,91,41135,10
38200,1994,2018,서현동,효자촌(럭키),1,11~20,53.82,308,41135,2
89500,1993,2018,서현동,효자촌(현대),1,11~20,128.04,299,41135,9
108000,1991,2018,서현동,시범현대,1,11~20,129.56,92,41135,14
56000,1994,2018,서현동,효자촌(화성),1,11~20,70.686,308,41135,4
54300,1991,2018,서현동,시범우성,1,11~20,64.8,96,41135,11
40950,1994,2018,서현동,효자촌(대우),1,11~20,53.82,308,41135,9
56000,1994,2018,서현동,효자촌(대우),1,11~20,70.686,308,41135,10
41800,1994,2018,서현동,효자촌(화성),1,11~20,53.82,308,41135,7
81000,1992,2018,서현동,시범우성,1,11~20,84.6,96,41135,1
70000,1992,2018,서현동,효자촌(임광),1,21~31,101.34,292,41135,2
112000,1991,2018,서현동,시범현대,1,21~31,175.48,92,41135,15
105000,1991,2018,서현동,시범한양,1,21~31,134.87,91,41135,10
90000,1993,2018,서현동,효자촌(임광),1,21~31,165.33,292,41135,9
95000,1991,2018,서현동,시범한신,1,21~31,84.69,87,41135,9
85000,1992,2018,서현동,시범한양,1,21~31,84.93,91,41135,16
37700,1994,2018,서현동,효자촌(대창),1,21~31,53.82,310,41135,10
96000,1991,2018,서현동,시범한신,1,21~31,84.69,87,41135,11
54000,1991,2018,서현동,시범우성,1,21~31,64.8,96,41135,4
92000,1992,2018,서현동,효자촌(삼환),1,21~31,164.79,301,41135,5
56000,1994,2018,서현동,효자촌(대우),1,21~31,70.686,308,41135,23
78500,1992,2018,서현동,효자촌(현대),1,21~31,84.6,299,41135,9
35700,1991,2018,서현동,시범한양,1,21~31,35.1,91,41135,3
53000,1991,2018,서현동,시범현대,1,21~31,49.41,92,41135,3
37000,1991,2018,서현동,시범한양,1,21~31,35.1,91,41135,8
59000,1994,2018,서현동,효자촌(화성),1,21~31,70.686,308,41135,8
63000,1993,2018,서현동,효자촌(임광),1,21~31,84.99,292,41135,2
41000,1994,2018,서현동,효자촌(대우),1,21~31,53.82,308,41135,7
110000,1991,2018,서현동,시범한양,1,21~31,134.87,91,41135,4
85000,1992,2018,서현동,시범한양,1,21~31,84.93,91,41135,20
105000,1991,2018,서현동,시범현대,1,21~31,129.56,92,41135,2
60000,1991,2018,서현동,시범우성,1,21~31,59.73,96,41135,5
31300,1991,2018,서현동,시범한양,1,21~31,28.71,91,41135,5
37800,1991,2018,서현동,시범한양,1,21~31,35.1,91,41135,13
39500,1994,2018,서현동,효자촌(대창),1,21~31,53.82,310,41135,7
125000,1991,2018,서현동,시범삼성,1,21~31,133.295,87,41135,9
89000,1994,2018,이매동,아름마을(효성),1,1~10,101.76,143,41135,10
80500,1994,2018,이매동,이매촌(삼성),1,1~10,127.83,100,41135,5
67500,1994,2018,이매동,이매촌(삼성),1,1~10,84.94,100,41135,14
79000,1992,2018,이매동,이매촌(청구),1,1~10,84.99,123,41135,9
102000,1993,2018,이매동,아름마을(풍림),1,1~10,134.22,140,41135,5
82000,1992,2018,이매동,아름마을(태영),1,1~10,134.79,132,41135,5
70000,1992,2018,이매동,아름마을(삼호),1,1~10,84.84,133,41135,4
74000,1995,2018,이매동,이매촌(삼환),1,1~10,116.82,99,41135,1
62700,1992,2018,이매동,아름마을(두산),1,1~10,84.84,133,41135,1
71000,1993,2018,이매동,이매촌(한신),1,1~10,84.9,124,41135,7
85000,1993,2018,이매동,아름마을(선경),1,1~10,83.58,142,41135,10
67500,1993,2018,이매동,아름마을(풍림),1,1~10,59.55,140,41135,10
59800,1993,2018,이매동,이매촌(한신),1,1~10,66.27,124,41135,2
